   1.1515152e+00   1.1342815e-01  -4.9123084e-03   2.4437121e-08   2.4433400e-08   4.6423389e+06   2.0104991e+05   1.5231037e-04   8.6710523e-10
   1.1818182e+00   1.0651957e-01  -2.1668347e-03   3.2237267e-08   3.2233486e-08   3.3046237e+06   6.7224093e+04   1.1729078e-04   1.4974898e-09
   1.2121212e+00   9.8775944e-02   7.3618667e-04   4.2554196e-08   4.2551638e-08   2.3213184e+06   1.7300018e+04   6.0114479e-05   2.3259377e-09
   1.2424242e+00   9.0218056e-02   3.7109963e-03   5.6208272e-08   5.6207829e-08   1.6050789e+06   6.6021766e+04   7.8986023e-06   7.8415219e-10
   1.2727273e+00   8.0870712e-02   6.6680763e-03   7.4289055e-08   7.4290924e-08   1.0885668e+06   8.9755270e+04   2.5157646e-05   4.2934008e-10
   1.3030303e+00   7.0762711e-02   9.5166227e-03   9.8243766e-08   9.8247382e-08   7.2024935e+05   9.6862881e+04   3.6799219e-05   9.1346128e-10
   1.3333333e+00   5.9926856e-02   1.2167074e-02   1.2999513e-07   1.2999934e-07   4.6097715e+05   9.3592353e+04   3.2372928e-05   4.7506552e-10
   1.3636364e+00   4.8399947e-02   1.4533641e-02   1.7209848e-07   1.7210192e-07   2.8122740e+05   8.4446875e+04   1.9949015e-05   2.2427113e-10
   1.3939394e+00   3.6222786e-02   1.6536775e-02   2.2795120e-07   2.2795272e-07   1.5890382e+05   7.2543759e+04   6.6671056e-06   3.9336468e-10
   1.4242424e+00   2.3440174e-02   1.8105530e-02   3.0207200e-07   3.0207107e-07   7.7597208e+04   5.9936981e+04   3.0701587e-06   2.0238974e-10
   1.4545455e+00   1.0100913e-02   1.9179753e-02   4.0047327e-07   4.0047015e-07   2.5221638e+04   4.7892091e+04   7.7940001e-06   3.7288223e-11
   1.4848485e+00  -3.7421937e-03   1.9712054e-02   5.3115741e-07   5.3115306e-07   7.0464149e+03   3.7110815e+04   8.1794445e-06   1.4674544e-10
   1.5151515e+00  -1.8032345e-02   1.9669512e-02   7.0477864e-07   7.0477446e-07   2.5586979e+04   2.7907946e+04   5.9350796e-06   1.3450410e-10
   1.5454545e+00  -3.2708737e-02   1.9035055e-02   9.3552546e-07   9.3552279e-07   3.4964057e+04   2.0345971e+04   2.8475912e-06   7.1541077e-12
   1.5757576e+00  -4.7706568e-02   1.7808494e-02   1.2422977e-06   1.2422974e-06   3.8402888e+04   1.4334129e+04   2.0634490e-07   6.8362954e-11
   1.6060606e+00  -6.2957034e-02   1.6007150e-02   1.6502770e-06   1.6502793e-06   3.8150320e+04   9.6986608e+03   1.3776089e-06   6.2458748e-11
   1.6363636e+00  -7.8387331e-02   1.3666063e-02   2.1930228e-06   2.1930269e-06   3.5744899e+04   6.2305984e+03   1.8710962e-06   1.5483943e-11
   1.6666667e+00  -9.3920657e-02   1.0837748e-02   2.9152696e-06   2.9152742e-06   3.2217748e+04   3.7165740e+03   1.5856276e-06   1.6974513e-11
   1.6969697e+00  -1.0947621e-01   7.5914777e-03   3.8766631e-06   3.8766667e-06   2.8240778e+04   1.9572488e+03   9.3797316e-07   3.0408410e-11
   1.7272727e+00  -1.2496918e-01   4.0120943e-03   5.1567479e-06   5.1567494e-06   2.4235099e+04   7.7702779e+02   2.7948099e-07   1.1087850e-11
   1.7575758e+00  -1.4031076e-01   1.9833476e-04   6.8616309e-06   6.8616297e-06   2.0449606e+04   2.7904906e+01   1.8336437e-07   9.2215783e-12
   1.7878788e+00  -1.5540816e-01  -3.7393088e-03   9.1328813e-06   9.1328778e-06   1.7017340e+04   4.1043379e+02   3.9107735e-07   1.4203411e-11
   1.8181818e+00  -1.7016456e-01  -7.6811825e-03   1.2159423e-05   1.2159418e-05   1.3995465e+04   6.3270642e+02   3.8776859e-07   3.9624370e-12
   1.8484848e+00  -1.8447916e-01  -1.1501486e-02   1.6193425e-05   1.6193421e-05   1.1393229e+04   7.1125672e+02   2.6422868e-07   3.3480810e-12
   1.8787879e+00  -1.9824716e-01  -1.5071666e-02   2.1571541e-05   2.1571539e-05   9.1912184e+03   6.9968291e+02   1.1037909e-07   7.0696485e-12
   1.9090909e+00  -2.1135974e-01  -1.8264137e-02   2.8743302e-05   2.8743302e-05   7.3543563e+03   6.3642236e+02   1.2265444e-08   2.7084259e-12
   1.9393939e+00  -2.2370411e-01  -2.0956261e-02   3.8309068e-05   3.8309071e-05   5.8404553e+03   5.4803131e+02   7.7941967e-08   9.4403016e-13
   1.9696970e+00  -2.3516346e-01  -2.3034504e-02   5.1070792e-05   5.1070796e-05   4.6056562e+03   4.5203084e+02   8.9844832e-08   2.5925073e-12
   2.0000000e+00  -2.4561698e-01  -2.4398669e-02   6.8099890e-05   6.8099895e-05   3.6077159e+03   3.5927763e+02   6.7068612e-08   1.2505758e-12
   2.0303030e+00  -2.5493986e-01  -2.4966109e-02   9.0828041e-05   9.0828044e-05   2.8078408e+03   2.7587225e+02   3.1900259e-08   4.8463675e-13
   2.0606061e+00  -2.6300330e-01  -2.4675771e-02   1.2116864e-04   1.2116864e-04   2.1715558e+03   2.0464816e+02   1.3095795e-09   1.1993511e-12
   2.0909091e+00  -2.6967448e-01  -2.3491945e-02   1.6167931e-04   1.6167931e-04   1.6689591e+03   1.4629963e+02   1.6380576e-08   6.9959100e-13
   2.1212121e+00  -2.7481662e-01  -2.1407544e-02   2.1577936e-04   2.1577935e-04   1.2746001e+03   1.0021035e+02   2.0665839e-08   1.8590972e-13
   2.1515152e+00  -2.7828888e-01  -1.8446742e-02   2.8804078e-04   2.8804077e-04   9.6714406e+02   6.5042119e+01   1.5806623e-08   4.6994264e-13
   2.1818182e+00  -2.7994648e-01  -1.4666758e-02   3.8457780e-04   3.8457780e-04   7.2893197e+02   3.9137299e+01   7.4284782e-09   2.0340536e-13
   2.2121212e+00  -2.7964059e-01  -1.0158589e-02   5.1356833e-04   5.1356833e-04   5.4550512e+02   2.0780404e+01   3.2187126e-11   1.4081142e-13
   2.2424242e+00  -2.7721841e-01  -5.0464192e-03   6.8595206e-04   6.8595206e-04   4.0513671e+02   8.3568104e+00   4.1140480e-09   2.9114285e-13
   2.2727273e+00  -2.7252313e-01   5.1452435e-04   9.1636524e-04   9.1636524e-04   2.9839575e+02   4.3851608e-01   4.8686233e-09   9.7373661e-14
   2.3030303e+00  -2.6539395e-01   6.3419769e-03   1.2243925e-03   1.2243925e-03   2.1775561e+02   4.1796926e+00   3.4032386e-09   7.6153182e-14
   2.3333333e+00  -2.5566605e-01   1.2232798e-02   1.6362435e-03   1.6362435e-03   1.5725184e+02   6.4761478e+00   1.2398685e-09   8.3357176e-14
   2.3636364e+00  -2.4317062e-01   1.7971624e-02   2.1869982e-03   2.1869982e-03   1.1218922e+02   7.2174844e+00   4.6317610e-10   1.2096275e-14
   2.3939394e+00  -2.2773486e-01   2.3342367e-02   2.9236160e-03   2.9236160e-03   7.8894928e+01   6.9840740e+00   1.2109712e-09   7.2240192e-14
   2.4242424e+00  -2.0918195e-01   2.8142938e-02   3.9089654e-03   3.9089654e-03   5.4513380e+01   6.1995875e+00   1.1022417e-09   4.9259660e-14
   2.4545455e+00  -1.8733109e-01   3.2203608e-02   5.2272249e-03   5.2272249e-03   3.6837580e+01   5.1607465e+00   5.5334336e-10   2.6549055e-15
   2.4848485e+00  -1.6199746e-01   3.5409422e-02   6.9911197e-03   6.9911197e-03   2.4171890e+01   4.0649142e+00   1.1575378e-12   1.2282555e-14
   2.5151515e+00  -1.3299225e-01   3.7727156e-02   9.3516208e-03   9.3516208e-03   1.5221305e+01   3.0342906e+00   3.0305487e-10   1.1500986e-14
   2.5454545e+00  -1.0012266e-01   3.9237272e-02   1.2510944e-02   1.2510944e-02   9.0028061e+00   2.1362359e+00   3.1700796e-10   2.2601006e-14
   2.5757576e+00  -6.3191866e-02   4.0171418e-02   1.6739976e-02   1.6739976e-02   4.7749078e+00   1.3997297e+00   1.6085531e-10   1.1191780e-14
   2.6060606e+00  -2.1999062e-02   4.0955992e-02   2.2401634e-02   2.2401634e-02   1.9820293e+00   8.2825916e-01   1.0030462e-11   6.5047386e-15
   2.6363636e+00   2.3660564e-02   4.2262380e-02   2.9982185e-02   2.9982185e-02   2.1084589e-01   4.0958307e-01   9.5536607e-11   1.6200373e-15
   2.6666667e+00   7.3995825e-02   4.5064443e-02   4.0133243e-02   4.0133243e-02   8.4375396e-01   1.2287071e-01   8.3426153e-11   7.0887532e-15
   2.6969697e+00   1.2921953e-01   5.0703914e-02   5.3728078e-02   5.3728078e-02   1.4050652e+00   5.6286463e-02   2.3837045e-11   6.3282703e-15
   2.7272727e+00   1.8954850e-01   6.0964383e-02   7.1937144e-02   7.1937144e-02   1.6349183e+00   1.5253262e-01   2.3322709e-11   1.3504083e-15
   2.7575758e+00   2.5520353e-01   7.8154548e-02   9.6329364e-02   9.6329364e-02   1.6492808e+00   1.8867368e-01   3.0295787e-11   1.5847262e-15
   2.7878788e+00   3.2640945e-01   1.0520151e-01   1.2900800e-01   1.2900800e-01   1.5301489e+00   1.8453499e-01   9.6254239e-12   7.0998231e-15
   2.8181818e+00   4.0339507e-01   1.4575486e-01   1.7279291e-01   1.7279291e-01   1.3345580e+00   1.5647662e-01   8.9131501e-12   5.3007615e-15
   2.8484848e+00   4.8639320e-01   2.0430237e-01   2.3146504e-01   2.3146504e-01   1.1013679e+00   1.1735108e-01   8.9969229e-12   3.7172908e-15
   2.8787879e+00   5.7564066e-01   2.8629815e-01   3.1009448e-01   3.1009448e-01   8.5633958e-01   7.6738957e-02   8.2847527e-13   3.2222461e-15
   2.9090909e+00   6.7137825e-01   3.9830419e-01   4.1548064e-01   4.1548064e-01   6.1590740e-01   4.1341160e-02   3.8136802e-12   6.6803535e-16
   2.9393939e+00   7.7385079e-01   5.4814607e-01   5.5674290e-01   5.5674290e-01   3.8996079e-01   1.5441283e-02   6.7900452e-13   7.9765582e-16
   2.9696970e+00   8.8330711e-01   7.4508399e-01   7.4611321e-01   7.4611321e-01   1.8387812e-01   1.3794419e-03   5.1738066e-13   4.4640264e-15
   3.0000000e+00   1.0000000e+00   1.0000000e+00   1.0000000e+00   1.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
